run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.best_val_precision,metrics.val_auprc,metrics.val_acc,metrics.best_val_accuracy,metrics.best_val_f1,metrics.train_acc,metrics.val_f1,metrics.best_epoch,metrics.train_loss,metrics.val_precision,metrics.best_val_auroc,metrics.best_val_auprc,metrics.best_val_recall,metrics.val_loss,metrics.best_val_loss,metrics.val_auroc,metrics.val_recall,metrics.mean_best_val_f1,metrics.pruned,params.monitor_metric,params.lr,params.max_epochs,params.patience,params.hidden_dims,params.dropout,params.embedder_name,params.batch_size,params.n_splits,tags.mlflow.parentRunId,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit
5e9914ece5e34277bfcb45ac36fede1c,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/5e9914ece5e34277bfcb45ac36fede1c/artifacts,2025-12-06 17:32:46.166000+00:00,2025-12-06 17:37:59.667000+00:00,0.8372093023255814,0.9151948850919637,0.85,0.8611111111111112,0.8962655601659751,0.8365921787709497,0.8870292887029289,15.0,0.381123639726439,0.8346456692913385,0.8801207983193278,0.903583462330348,0.9642857142857143,0.39923538598749375,0.4099876715077294,0.8899684873949579,0.9464285714285714,,,,,,,,,,,,b985f9bebfdf4ea28fdb679a6b27ddf1,LOCAL,trial_48_fold_0,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
b985f9bebfdf4ea28fdb679a6b27ddf1,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/b985f9bebfdf4ea28fdb679a6b27ddf1/artifacts,2025-12-06 17:32:45.795000+00:00,2025-12-06 18:06:37.790000+00:00,,,,,,,,,,,,,,,,,,0.9035534744207,,f1,0.0011743110970687304,250,20,"[20, 10]",0.35031122233487477,MOMENT-1-base,20,5,,LOCAL,trial_48,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
47160e3875b24d3b82ba94029b59732f,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/47160e3875b24d3b82ba94029b59732f/artifacts,2025-12-06 17:28:30.775000+00:00,2025-12-06 17:32:45.493000+00:00,0.8780487804878049,0.9381542404457246,0.8715083798882681,0.8938547486033519,0.9191489361702128,0.8270571827057183,0.9004329004329005,8.0,0.43833907478524053,0.8739495798319328,0.9223081023454158,0.9299932655565827,0.9642857142857143,0.3144644938367705,0.40122420544730886,0.9280383795309168,0.9285714285714286,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_4,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
76e8353f1424464992efd3b28e04a856,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/76e8353f1424464992efd3b28e04a856/artifacts,2025-12-06 17:24:29.628000+00:00,2025-12-06 17:28:30.683000+00:00,0.8974358974358975,0.9567902573113787,0.8603351955307262,0.8938547486033519,0.9170305676855895,0.7880055788005579,0.8945147679324894,6.0,0.48137193120174326,0.848,0.933768656716418,0.9577800906961152,0.9375,0.3885661245391356,0.4152770611826934,0.9331023454157782,0.9464285714285714,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_3,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
da85e871772f48c3ac1c90a6751793a2,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/da85e871772f48c3ac1c90a6751793a2/artifacts,2025-12-06 17:20:34.113000+00:00,2025-12-06 17:24:29.577000+00:00,0.7769784172661871,0.9001308997203923,0.7430167597765364,0.8044692737430168,0.8605577689243028,0.8228730822873083,0.8257575757575758,6.0,0.4036529703245003,0.7171052631578947,0.8406183368869935,0.8748876745984169,0.9642857142857143,0.49253757039927903,0.4606351824113111,0.857542643923241,0.9732142857142857,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_2,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
c2ec43ebe4a549979dcb1db51e0b76e7,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/c2ec43ebe4a549979dcb1db51e0b76e7/artifacts,2025-12-06 17:14:55.839000+00:00,2025-12-06 17:20:33.999000+00:00,0.84,0.9343161117356005,0.8324022346368715,0.8491620111731844,0.8860759493670886,0.7447698744769874,0.8717948717948718,17.0,0.5001344445110864,0.8360655737704918,0.8949893390191898,0.9257259441704191,0.9375,0.3899627940614796,0.38944356634630173,0.9097148187633263,0.9107142857142857,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_1,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
1f4f090411b44619a2bb96d43e49a4e7,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/1f4f090411b44619a2bb96d43e49a4e7/artifacts,2025-12-06 17:05:43.306000+00:00,2025-12-06 17:14:55.795000+00:00,0.84251968503937,0.9177630261731295,0.8388888888888889,0.8611111111111112,0.895397489539749,0.8212290502793296,0.8722466960352423,41.0,0.4325408405681562,0.8608695652173913,0.8839942226890756,0.9089155907525192,0.9553571428571429,0.40846008360385894,0.41798754036426544,0.890625,0.8839285714285714,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_0,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
6016e8ade1c041b28192706e8bc0c83c,759131238482572322,FAILED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/6016e8ade1c041b28192706e8bc0c83c/artifacts,2025-12-06 17:05:42.816000+00:00,2025-12-06 17:32:45.562000+00:00,,,,,,,,,,,,,,,,,,,1.0,f1,0.008063506157570767,250,20,"[20, 10]",0.4947306277660575,MOMENT-1-base,18,5,,LOCAL,trial_47,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
366ce931d2924135a1cd82801ae404be,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/366ce931d2924135a1cd82801ae404be/artifacts,2025-12-06 17:00:23.993000+00:00,2025-12-06 17:05:42.328000+00:00,0.872,0.9546368890703438,0.888268156424581,0.8938547486033519,0.919831223628692,0.8228730822873083,0.9145299145299145,15.0,0.37558646928233247,0.8770491803278688,0.9277718550106611,0.9426201732276172,0.9732142857142857,0.28141839552525033,0.290344749416053,0.9412313432835822,0.9553571428571429,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_4,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
3de6e1892d4a4503b5793f7f21bfcece,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/3de6e1892d4a4503b5793f7f21bfcece/artifacts,2025-12-06 16:55:02.349000+00:00,2025-12-06 17:00:23.792000+00:00,0.9130434782608695,0.9554205436375517,0.8603351955307262,0.9050279329608939,0.9251101321585903,0.8423988842398884,0.8945147679324894,15.0,0.35754368879223136,0.848,0.935501066098081,0.9573410318849176,0.9375,0.3750110445075861,0.34677966962979495,0.9298374200426439,0.9464285714285714,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_3,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb
