run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.best_val_precision,metrics.val_auprc,metrics.val_acc,metrics.best_val_accuracy,metrics.best_val_f1,metrics.train_acc,metrics.val_f1,metrics.best_epoch,metrics.train_loss,metrics.val_precision,metrics.best_val_auroc,metrics.best_val_auprc,metrics.best_val_recall,metrics.val_loss,metrics.best_val_loss,metrics.val_auroc,metrics.val_recall,metrics.mean_best_val_f1,metrics.pruned,params.monitor_metric,params.lr,params.max_epochs,params.patience,params.hidden_dims,params.dropout,params.embedder_name,params.batch_size,params.n_splits,tags.mlflow.parentRunId,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,metrics.final_epoch,metrics.mean_final_epoch
5e9914ece5e34277bfcb45ac36fede1c,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/5e9914ece5e34277bfcb45ac36fede1c/artifacts,2025-12-06 17:32:46.166000+00:00,2025-12-06 17:37:59.667000+00:00,0.8372093023255814,0.9151948850919636,0.85,0.8611111111111112,0.8962655601659751,0.8365921787709497,0.8870292887029289,15.0,0.381123639726439,0.8346456692913385,0.8801207983193278,0.903583462330348,0.9642857142857144,0.3992353859874937,0.4099876715077294,0.8899684873949579,0.9464285714285714,,,,,,,,,,,,b985f9bebfdf4ea28fdb679a6b27ddf1,LOCAL,trial_48_fold_0,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,35.0,
b985f9bebfdf4ea28fdb679a6b27ddf1,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/b985f9bebfdf4ea28fdb679a6b27ddf1/artifacts,2025-12-06 17:32:45.795000+00:00,2025-12-06 18:06:37.790000+00:00,,,,,,,,,,,,,,,,,,0.9035534744207,,f1,0.0011743110970687,250.0,20.0,"[20, 10]",0.3503112223348747,MOMENT-1-base,20.0,5.0,,LOCAL,trial_48,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,,22.0
47160e3875b24d3b82ba94029b59732f,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/47160e3875b24d3b82ba94029b59732f/artifacts,2025-12-06 17:28:30.775000+00:00,2025-12-06 17:32:45.493000+00:00,0.8780487804878049,0.9381542404457246,0.8715083798882681,0.8938547486033519,0.9191489361702128,0.8270571827057183,0.9004329004329005,8.0,0.4383390747852405,0.8739495798319328,0.9223081023454158,0.9299932655565828,0.9642857142857144,0.3144644938367705,0.4012242054473088,0.9280383795309168,0.9285714285714286,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_4,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,28.0,
76e8353f1424464992efd3b28e04a856,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/76e8353f1424464992efd3b28e04a856/artifacts,2025-12-06 17:24:29.628000+00:00,2025-12-06 17:28:30.683000+00:00,0.8974358974358975,0.9567902573113788,0.8603351955307262,0.8938547486033519,0.9170305676855895,0.7880055788005579,0.8945147679324894,6.0,0.4813719312017432,0.848,0.933768656716418,0.9577800906961152,0.9375,0.3885661245391356,0.4152770611826934,0.9331023454157782,0.9464285714285714,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_3,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,26.0,
da85e871772f48c3ac1c90a6751793a2,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/da85e871772f48c3ac1c90a6751793a2/artifacts,2025-12-06 17:20:34.113000+00:00,2025-12-06 17:24:29.577000+00:00,0.7769784172661871,0.9001308997203923,0.7430167597765364,0.8044692737430168,0.8605577689243028,0.8228730822873083,0.8257575757575758,6.0,0.4036529703245003,0.7171052631578947,0.8406183368869935,0.8748876745984169,0.9642857142857144,0.492537570399279,0.4606351824113111,0.857542643923241,0.9732142857142856,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_2,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,26.0,
c2ec43ebe4a549979dcb1db51e0b76e7,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/c2ec43ebe4a549979dcb1db51e0b76e7/artifacts,2025-12-06 17:14:55.839000+00:00,2025-12-06 17:20:33.999000+00:00,0.84,0.9343161117356004,0.8324022346368715,0.8491620111731844,0.8860759493670886,0.7447698744769874,0.8717948717948718,17.0,0.5001344445110864,0.8360655737704918,0.8949893390191898,0.9257259441704192,0.9375,0.3899627940614796,0.3894435663463017,0.9097148187633264,0.9107142857142856,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_1,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,37.0,
1f4f090411b44619a2bb96d43e49a4e7,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/1f4f090411b44619a2bb96d43e49a4e7/artifacts,2025-12-06 17:05:43.306000+00:00,2025-12-06 17:14:55.795000+00:00,0.84251968503937,0.9177630261731295,0.8388888888888889,0.8611111111111112,0.895397489539749,0.8212290502793296,0.8722466960352423,41.0,0.4325408405681562,0.8608695652173913,0.8839942226890756,0.9089155907525192,0.9553571428571428,0.4084600836038589,0.4179875403642654,0.890625,0.8839285714285714,,,,,,,,,,,,6016e8ade1c041b28192706e8bc0c83c,LOCAL,trial_47_fold_0,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,61.0,
6016e8ade1c041b28192706e8bc0c83c,759131238482572322,FAILED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/6016e8ade1c041b28192706e8bc0c83c/artifacts,2025-12-06 17:05:42.816000+00:00,2025-12-06 17:32:45.562000+00:00,,,,,,,,,,,,,,,,,,,1.0,f1,0.0080635061575707,250.0,20.0,"[20, 10]",0.4947306277660575,MOMENT-1-base,18.0,5.0,,LOCAL,trial_47,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,,35.0
366ce931d2924135a1cd82801ae404be,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/366ce931d2924135a1cd82801ae404be/artifacts,2025-12-06 17:00:23.993000+00:00,2025-12-06 17:05:42.328000+00:00,0.872,0.9546368890703438,0.888268156424581,0.8938547486033519,0.919831223628692,0.8228730822873083,0.9145299145299144,15.0,0.3755864692823324,0.8770491803278688,0.9277718550106612,0.9426201732276172,0.9732142857142856,0.2814183955252503,0.290344749416053,0.9412313432835822,0.9553571428571428,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_4,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,35.0,
3de6e1892d4a4503b5793f7f21bfcece,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/3de6e1892d4a4503b5793f7f21bfcece/artifacts,2025-12-06 16:55:02.349000+00:00,2025-12-06 17:00:23.792000+00:00,0.9130434782608696,0.9554205436375516,0.8603351955307262,0.905027932960894,0.9251101321585904,0.8423988842398884,0.8945147679324894,15.0,0.3575436887922313,0.848,0.935501066098081,0.9573410318849176,0.9375,0.3750110445075861,0.3467796696297949,0.929837420042644,0.9464285714285714,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_3,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,35.0,
76fb1a29be99499b8e9cbbbeb7f60c29,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/76fb1a29be99499b8e9cbbbeb7f60c29/artifacts,2025-12-06 16:47:44.082000+00:00,2025-12-06 16:55:02.282000+00:00,0.816793893129771,0.8931929258302946,0.8044692737430168,0.8379888268156425,0.8806584362139918,0.8605299860529986,0.8571428571428571,28.0,0.3228415011154225,0.7894736842105263,0.8675373134328358,0.8977165985219066,0.9553571428571428,0.4783440404597607,0.4325594204431139,0.8527452025586354,0.9375,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_2,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,48.0,
7c72c5417d124a9eb3cc1d8615832f1b,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/7c72c5417d124a9eb3cc1d8615832f1b/artifacts,2025-12-06 16:42:28.906000+00:00,2025-12-06 16:47:43.980000+00:00,0.8320610687022901,0.9299635558041328,0.8379888268156425,0.8603351955307262,0.897119341563786,0.8549511854951185,0.8776371308016878,15.0,0.3528677506302191,0.832,0.9008528784648188,0.934308004009688,0.9732142857142856,0.4046255299748655,0.4135600039579349,0.8955223880597015,0.9285714285714286,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_1,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,35.0,
3b9035bdd3024ad490c20b20562f4ffa,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/3b9035bdd3024ad490c20b20562f4ffa/artifacts,2025-12-06 16:34:26.543000+00:00,2025-12-06 16:42:28.794000+00:00,0.8372093023255814,0.9260114433856796,0.8555555555555555,0.8611111111111112,0.8962655601659751,0.8659217877094972,0.8869565217391304,33.0,0.3372456441898752,0.864406779661017,0.8966649159663865,0.9258326087943208,0.9642857142857144,0.4225232486923536,0.417906477716234,0.8973870798319328,0.9107142857142856,,,,,,,,,,,,86047a9c2cdd46c28237bef914eea4fd,LOCAL,trial_46_fold_0,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,53.0,
86047a9c2cdd46c28237bef914eea4fd,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/86047a9c2cdd46c28237bef914eea4fd/artifacts,2025-12-06 16:34:25.890000+00:00,2025-12-06 17:05:42.449000+00:00,,,,,,,,,,,,,,,,,,0.9037969387462071,,f1,0.0074124750576858,250.0,20.0,"[20, 10]",0.1937746482612693,MOMENT-1-base,19.0,5.0,,LOCAL,trial_46,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,,51.0
bb47b7e708834ae6a03359bf4053ba55,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/bb47b7e708834ae6a03359bf4053ba55/artifacts,2025-12-06 16:25:36.892000+00:00,2025-12-06 16:34:25.424000+00:00,0.8790322580645161,0.94323105592165,0.888268156424581,0.8994413407821229,0.923728813559322,0.8200836820083682,0.9152542372881356,41.0,0.3881956286510164,0.8709677419354839,0.9320362473347548,0.941837901416602,0.9732142857142856,0.3086996391498843,0.2990121501784085,0.9303038379530916,0.9642857142857144,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_4,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,61.0,
87464b3a971a498986f063a0c02ee58a,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/87464b3a971a498986f063a0c02ee58a/artifacts,2025-12-06 16:19:01.598000+00:00,2025-12-06 16:25:36.857000+00:00,0.8916666666666667,0.959908743564417,0.8770949720670391,0.8994413407821229,0.9224137931034484,0.8479776847977685,0.9067796610169492,26.0,0.3471107206085237,0.8629032258064516,0.9305703624733476,0.9537875546107396,0.9553571428571428,0.337343087326215,0.3369305585016751,0.9363006396588486,0.9553571428571428,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_3,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,46.0,
c9b29cad31a3416ba08dfd8c288f4c5a,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/c9b29cad31a3416ba08dfd8c288f4c5a/artifacts,2025-12-06 16:11:50.272000+00:00,2025-12-06 16:19:01.500000+00:00,0.803030303030303,0.9043356765452816,0.8212290502793296,0.8212290502793296,0.8688524590163934,0.8549511854951185,0.8688524590163934,30.0,0.3528689257021229,0.803030303030303,0.8635394456289979,0.9032002305190464,0.9464285714285714,0.453448592617525,0.4363136604511538,0.8687366737739872,0.9464285714285714,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_2,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,50.0,
a21ce1cf1be743dfab00e2316c52bb2a,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/a21ce1cf1be743dfab00e2316c52bb2a/artifacts,2025-12-06 16:04:34.220000+00:00,2025-12-06 16:11:50.114000+00:00,0.828125,0.9339357721896334,0.8268156424581006,0.8435754189944135,0.8833333333333333,0.8675034867503487,0.869198312236287,30.0,0.3552881786015243,0.824,0.9017857142857142,0.9348820863338236,0.9464285714285714,0.3972082214648497,0.3837073128982629,0.8972547974413646,0.9196428571428572,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_1,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,50.0,
581bbb8d96a740a69d46092babeaddb1,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/581bbb8d96a740a69d46092babeaddb1/artifacts,2025-12-06 15:59:24.435000+00:00,2025-12-06 16:04:34.184000+00:00,0.84251968503937,0.9168551408742176,0.85,0.8611111111111112,0.895397489539749,0.8463687150837989,0.8870292887029289,16.0,0.3622931563737672,0.8346456692913385,0.8834033613445378,0.9101582685859828,0.9553571428571428,0.4125294337670008,0.4229453057050705,0.8894432773109244,0.9464285714285714,,,,,,,,,,,,0604f78dd13d4148936b4eedecdd2549,LOCAL,trial_45_fold_0,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,36.0,
0604f78dd13d4148936b4eedecdd2549,759131238482572322,FAILED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/0604f78dd13d4148936b4eedecdd2549/artifacts,2025-12-06 15:59:23.959000+00:00,2025-12-06 16:34:25.589000+00:00,,,,,,,,,,,,,,,,,,,1.0,f1,0.0028134178982007,250.0,20.0,"[20, 10]",0.2280605136980809,MOMENT-1-base,30.0,5.0,,LOCAL,trial_45,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,,47.0
df6ab0251ef146b4a1c8428315ccbeb9,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/df6ab0251ef146b4a1c8428315ccbeb9/artifacts,2025-12-06 15:54:41.703000+00:00,2025-12-06 15:59:23.670000+00:00,0.8907563025210085,0.957072502979812,0.8547486033519553,0.8938547486033519,0.9177489177489178,0.8423988842398884,0.8916666666666667,13.0,0.4055014711751432,0.8359375,0.9324360341151386,0.9565072856540272,0.9464285714285714,0.3472947186930885,0.3200501231840869,0.9348347547974414,0.9553571428571428,,,,,,,,,,,,a571bc6ea5254437b650b5dc013665ca,LOCAL,trial_44_fold_3,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,33.0,
03cb31499e6d4acebb2a3cf70f8f3b64,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/03cb31499e6d4acebb2a3cf70f8f3b64/artifacts,2025-12-06 15:49:16.749000+00:00,2025-12-06 15:54:41.580000+00:00,0.7898550724637681,0.8970575103343208,0.776536312849162,0.8212290502793296,0.872,0.8396094839609484,0.84,18.0,0.3755718114236409,0.7608695652173914,0.8610074626865672,0.9029194159593938,0.9732142857142856,0.4809421958537075,0.4468765565136957,0.8546108742004265,0.9375,,,,,,,,,,,,a571bc6ea5254437b650b5dc013665ca,LOCAL,trial_44_fold_2,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,38.0,
515862f00fdf45f0af31f05c9b251011,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/515862f00fdf45f0af31f05c9b251011/artifacts,2025-12-06 15:45:18.004000+00:00,2025-12-06 15:49:16.727000+00:00,0.84,0.9251647357254515,0.8379888268156425,0.8491620111731844,0.8860759493670886,0.8423988842398884,0.8755364806866953,8.0,0.410297173752113,0.8429752066115702,0.8892590618336887,0.9206615571993948,0.9375,0.3967915472038631,0.4214660400451894,0.8889925373134329,0.9107142857142856,,,,,,,,,,,,a571bc6ea5254437b650b5dc013665ca,LOCAL,trial_44_fold_1,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,28.0,
35c757d4e6124bd8b7fa932985fa11d8,759131238482572322,FINISHED,file:///home/pborole/timeseries-classification/timeseries-classification/mlruns/759131238482572322/35c757d4e6124bd8b7fa932985fa11d8/artifacts,2025-12-06 15:39:37.049000+00:00,2025-12-06 15:45:17.645000+00:00,0.8307692307692308,0.9120614708059545,0.85,0.8555555555555555,0.8925619834710744,0.8449720670391061,0.8860759493670886,20.0,0.3902144863493949,0.84,0.8864233193277312,0.9087203598957192,0.9642857142857144,0.3996503127945794,0.4224702990717358,0.8851102941176471,0.9375,,,,,,,,,,,,a571bc6ea5254437b650b5dc013665ca,LOCAL,trial_44_fold_0,/home/pborole/timeseries-classification/timeseries-classification/src/modeling/hpo.py,pborole,10649ed5822e9b700ed1cc691e3a0c070b52d1bb,40.0,
